"",order,costum,collect,prod,barcode,weight,pacs
1456,25399,157157.0,2018-04-01,13451S,8469548,22.53,1
1457,25399,157157.0,2018-04-01,13451S,8469548,24.26,1
1458,25399,157157.0,2018-04-01,13451S,8469548,25.73,1
1459,25399,157157.0,2018-04-01,13451S,8469548,26.28,1
1460,25399,157157.0,2018-04-01,13451S,8469548,25.73,1
1461,25399,157157.0,2018-04-01,13451S,8469548,24.05,1
1462,25399,157157.0,2018-04-01,13451S,8469548,26.50,1
1463,25399,157157.0,2018-04-01,13451S,8469548,26.35,1
1487,25399,157157.0,2018-04-01,13451S,8469548,23.92,1
1488,25399,157157.0,2018-04-01,13451S,8469548,22.14,1
1489,25399,157157.0,2018-04-01,13451S,8469548,22.35,1
1490,25399,157157.0,2018-04-01,13451S,8469548,23.62,1
1491,25400,15200012.0,2018-04-01,8024,9820057,96.00,8
1492,25400,15200012.0,2018-04-01,9014,6220158,13.90,1
1493,25400,15200012.0,2018-04-01,4005-7,8469975,40.00,4
1494,25401,15200010.0,2018-04-01,14162C,8614245,21.48,1
1495,25401,15200010.0,2018-04-01,14162C,8614245,22.10,1
1496,25401,15200010.0,2018-04-01,14162C,8614245,22.44,1
1497,25401,15200010.0,2018-04-01,14162C,8614245,22.80,1
1498,25401,15200010.0,2018-04-01,14162C,8614245,23.16,1
1499,25401,15200010.0,2018-04-01,14162C,8614245,24.24,1
1500,25401,15200010.0,2018-04-01,37120,1369579,42.00,2
1501,25402,157016.0,2018-04-01,132082C,8614238,24.07,1
1502,25402,157016.0,2018-04-01,132082C,8614238,27.68,1
1503,25402,157016.0,2018-04-01,132082C,8614238,23.68,1
1504,25402,157016.0,2018-04-01,132082C,8614238,26.33,1
1505,25402,157016.0,2018-04-01,132082C,8614238,26.43,1
1506,25402,157016.0,2018-04-01,132082C,8614238,23.43,1
1507,25402,157016.0,2018-04-01,132082C,8614238,25.81,1
1508,25402,157016.0,2018-04-01,132082C,8614238,25.93,1
1509,25402,157016.0,2018-04-01,132082C,8614238,28.53,1
1510,25402,157016.0,2018-04-01,132082C,8614238,24.48,1
1511,25402,157016.0,2018-04-01,132082C,8614238,24.16,1
1512,25402,157016.0,2018-04-01,132082C,8614238,21.70,1
1513,25402,157016.0,2018-04-01,132082C,8614238,24.38,1
1514,25402,157016.0,2018-04-01,132082C,8614238,25.43,1
1515,25402,157016.0,2018-04-01,132082C,8614238,26.57,1
1516,25402,157016.0,2018-04-01,132082C,8614238,25.05,1
1517,25402,157016.0,2018-04-01,132082C,8614238,27.65,1
1518,25402,157016.0,2018-04-01,132082C,8614238,26.09,1
1519,25402,157016.0,2018-04-01,132082C,8614238,25.38,1
1520,25402,157016.0,2018-04-01,132082C,8614238,24.31,1
1521,25402,157016.0,2018-04-01,65451,3796779,13.38,1
1522,25404,153493.0,2018-04-01,9081,8614207,329.10,15
1523,25405,157079.0,2018-04-01,19451S,8469685,24.71,1
1524,25405,157079.0,2018-04-01,19451S,8469685,28.10,1
1525,25405,157079.0,2018-04-01,19451S,8469685,25.99,1
1526,25405,157079.0,2018-04-01,19451S,8469685,24.93,1
1547,25405,157079.0,2018-04-01,19451S,8469685,29.55,1
1548,25405,157079.0,2018-04-01,19451S,8469685,25.47,1
1549,25405,157079.0,2018-04-01,19451S,8469685,30.49,1
1550,25405,157079.0,2018-04-01,19451S,8469685,29.46,1
1551,25405,157079.0,2018-04-01,19451S,8469685,24.04,1
1552,25405,157079.0,2018-04-01,19451S,8469685,23.71,1
1553,25405,157079.0,2018-04-01,19451S,8469685,27.85,1
1554,25405,157079.0,2018-04-01,19451S,8469685,23.74,1
1555,25405,157079.0,2018-04-01,19451S,8469685,30.41,1
1556,25405,157079.0,2018-04-01,19451S,8469685,26.01,1
1557,25405,157079.0,2018-04-01,19451S,8469685,26.95,1
1558,25406,151862.0,2018-04-01,8041,1369852,10.00,1
1559,25406,151862.0,2018-04-01,8041,1369852,168.00,14
1560,25406,151862.0,2018-04-01,9022,1369418,32.00,1
1561,25406,151862.0,2018-04-01,9046,NaN,36.00,5
1562,25406,151862.0,2018-04-01,9048,1369234,32.00,1
1563,25406,151862.0,2018-04-01,67162C,8614801,21.30,1
1564,25406,151862.0,2018-04-01,67162C,8614801,21.35,1
1565,25406,151862.0,2018-04-01,18162SB,1369876,22.68,1
1566,25406,151862.0,2018-04-01,18162SB,1369876,23.24,1
1567,25406,151862.0,2018-04-01,67451,3796793,9.90,1
1568,25406,151862.0,2018-04-01,67451,3796793,10.95,1
1569,25406,151862.0,2018-04-01,67451,3796793,11.24,1
1570,25406,151862.0,2018-04-01,67451,3796793,10.41,1
1571,25406,151862.0,2018-04-01,67451,3796793,9.51,1
1572,25406,151862.0,2018-04-01,67451,3796793,9.59,1
1573,25406,151862.0,2018-04-01,97162CHL,6220325,21.38,1
1574,25406,151862.0,2018-04-01,97162CHL,6220325,23.26,1
1575,25406,151862.0,2018-04-01,97162CHL,6220325,24.46,1
1576,25406,151862.0,2018-04-01,97162CHL,6220325,21.40,1
1577,25406,151862.0,2018-04-01,97162CHL,6220325,24.90,1
1578,25406,151862.0,2018-04-01,97162CHL,6220325,24.90,1
1579,25406,151862.0,2018-04-01,97162CHL,6220325,25.06,1
1580,25406,151862.0,2018-04-01,97162CHL,6220325,19.00,1
1581,25406,151862.0,2018-04-01,97162CHL,6220325,24.82,1
1582,25406,151862.0,2018-04-01,97162CHL,6220325,25.30,1
1583,25406,151862.0,2018-04-01,97162CHL,6220325,25.76,1
1584,25406,151862.0,2018-04-01,97162CHL,6220325,21.00,1
1585,25406,151862.0,2018-04-01,97162CHL,6220325,24.38,1
1586,25406,151862.0,2018-04-01,97162CHL,6220325,24.88,1
1587,25406,151862.0,2018-04-01,97162CHL,6220325,25.64,1
1588,25407,15200001.0,2018-04-01,3710,1369050,20.00,2
1610,25407,15200001.0,2018-04-01,4005-7,8469975,160.00,16
1611,25408,152290.0,2018-04-01,19451C,8614429,25.44,1
1612,25408,152290.0,2018-04-01,19451C,8614429,25.48,1
1613,25408,152290.0,2018-04-01,19451C,8614429,25.39,1
1614,25408,152290.0,2018-04-01,19451C,8614429,24.24,1
1615,25408,152290.0,2018-04-01,19451C,8614429,26.09,1
1616,25408,152290.0,2018-04-01,19451C,8614429,26.12,1
1617,25408,152290.0,2018-04-01,19451C,8614429,24.67,1
1618,25408,152290.0,2018-04-01,19451C,8614429,24.30,1
1619,25408,152290.0,2018-04-01,19451C,8614429,26.05,1
1620,25408,152290.0,2018-04-01,19451C,8614429,25.67,1
1621,25408,152290.0,2018-04-01,19451C,8614429,25.40,1
1622,25408,152290.0,2018-04-01,19451C,8614429,26.53,1
1623,25408,152290.0,2018-04-01,19451C,8614429,25.06,1
1624,25408,152290.0,2018-04-01,19451C,8614429,25.81,1
1625,25408,152290.0,2018-04-01,19451C,8614429,25.31,1
1626,25408,152290.0,2018-04-01,19451C,8614429,24.85,1
1627,25408,152290.0,2018-04-01,19451C,8614429,23.52,1
1628,25408,152290.0,2018-04-01,19451C,8614429,25.81,1
1629,25408,152290.0,2018-04-01,19451C,8614429,24.60,1
1630,25408,152290.0,2018-04-01,19451C,8614429,24.20,1
1631,25409,152166.0,2018-04-01,17162CHL,8614276,17.14,1
1632,25409,152166.0,2018-04-01,17162CHL,8614276,19.24,1
1633,25409,152166.0,2018-04-01,17162CHL,8614276,22.20,1
1634,25409,152166.0,2018-04-01,17162CHL,8614276,25.40,1
1635,25409,152166.0,2018-04-01,17162CHL,8614276,24.72,1
1636,25409,152166.0,2018-04-01,17162CHL,8614276,25.22,1
1637,25409,152166.0,2018-04-01,17162CHL,8614276,26.18,1
1638,25409,152166.0,2018-04-01,17162CHL,8614276,26.54,1
1639,25410,152509.0,2018-04-01,132082C,8614238,1093.85,49
1640,25411,151148.0,2018-04-01,50500,611051,12.75,1
1641,25411,151148.0,2018-04-01,50500,611051,16.57,1
1642,25411,151148.0,2018-04-01,19451S,8469685,23.75,1
1643,25411,151148.0,2018-04-01,19451S,8469685,24.03,1
1644,25411,151148.0,2018-04-01,19451S,8469685,25.49,1
1645,25411,151148.0,2018-04-01,19451S,8469685,24.78,1
82949,95276,152448.0,2018-04-01,17451SHL,8469586,1148.45,45
82950,95276,152448.0,2018-04-01,17451SHL,8469586,1161.50,45
82951,95277,157168.0,2018-04-01,122082C,8614221,19.88,1
82952,95277,157168.0,2018-04-01,122082C,8614221,18.92,1
82953,95277,157168.0,2018-04-01,122082C,8614221,20.78,1
82954,95277,157168.0,2018-04-01,122082C,8614221,19.74,1
82955,95277,157168.0,2018-04-01,122082C,8614221,20.94,1
82956,95277,157168.0,2018-04-01,8017,676644,10.00,1
82957,95277,157168.0,2018-04-01,18162CB,1369869,22.32,1
82958,95277,157168.0,2018-04-01,18162CB,1369869,23.08,1
82959,95277,157168.0,2018-04-01,18162CB,1369869,23.46,1
82960,95277,157168.0,2018-04-01,18162CB,1369869,27.84,1
82961,95277,157168.0,2018-04-01,18162CB,1369869,24.98,1
82962,95277,157168.0,2018-04-01,1162CGVMPS3UP,8614214,20.54,1
82963,95277,157168.0,2018-04-01,1162CGVMPS3UP,8614214,21.22,1
82964,95277,157168.0,2018-04-01,1162CGVMPS3UP,8614214,20.26,1
82965,95277,157168.0,2018-04-01,1162CGVMPS3UP,8614214,20.58,1
82966,95277,157168.0,2018-04-01,1162CGVMPS3UP,8614214,23.68,1
82967,95277,157168.0,2018-04-01,15162C,8614252,22.46,1
82968,95277,157168.0,2018-04-01,15162C,8614252,24.70,1
82969,95277,157168.0,2018-04-01,15162C,8614252,21.30,1
82970,95277,157168.0,2018-04-01,15162C,8614252,25.70,1
82971,95277,157168.0,2018-04-01,15162C,8614252,25.72,1
82972,95278,153096.0,2018-04-01,7093,2859512,120.00,10
82973,95279,4519861.0,2018-04-01,15162C,8614252,9.80,1
82974,95280,15200011.0,2018-04-01,15451C,8469470,23.78,1
82975,95280,15200011.0,2018-04-01,15451C,8469470,26.47,1
82976,95280,15200011.0,2018-04-01,15451C,8469470,26.31,1
82977,95280,15200011.0,2018-04-01,15451C,8469470,26.93,1
82978,95280,15200011.0,2018-04-01,15451C,8469470,25.09,1
82979,95280,15200011.0,2018-04-01,15451C,8469470,25.64,1
82980,95280,15200011.0,2018-04-01,15451C,8469470,26.39,1
82981,95280,15200011.0,2018-04-01,15451C,8469470,25.00,1
82982,95280,15200011.0,2018-04-01,15451C,8469470,25.51,1
82983,95280,15200011.0,2018-04-01,15451C,8469470,26.22,1
82984,95280,15200011.0,2018-04-01,15451C,8469470,26.76,1
82985,95280,15200011.0,2018-04-01,15451C,8469470,25.04,1
82986,95280,15200011.0,2018-04-01,4005-7,8469975,150.00,15
82987,95281,15239079.0,2018-04-01,8051,1369913,70.00,7
82988,95282,15239009.0,2018-04-01,8051,1369913,200.00,20
82989,95283,15239034.0,2018-04-01,331m,3796069,24.00,2
82990,95284,15290003.0,2018-04-01,132082C,8614238,23.18,1
82991,95284,15290003.0,2018-04-01,132082C,8614238,21.93,1
82992,95284,15290003.0,2018-04-01,132082CP,8614238,21.98,1
82993,95284,15290003.0,2018-04-01,132082CP,8614238,22.77,1
82994,95284,15290003.0,2018-04-01,132082CP,8614238,23.87,1
82995,95284,15290003.0,2018-04-01,132082CP,8614238,24.81,1
82996,95284,15290003.0,2018-04-01,132082CP,8614238,24.58,1
82997,95284,15290003.0,2018-04-01,132082CP,8614238,27.33,1
82998,95284,15290003.0,2018-04-01,132082CP,8614238,22.57,1
82999,95284,15290003.0,2018-04-01,132082CP,8614238,25.61,1
83000,95284,15290003.0,2018-04-01,132082CP,8614238,25.20,1
83001,95284,15290003.0,2018-04-01,132082CP,8614238,26.36,1
83002,95284,15290003.0,2018-04-01,132082CP,8614238,21.46,1
83003,95284,15290003.0,2018-04-01,132082CP,8614238,17.84,1
83025,95284,15290003.0,2018-04-01,132082CP,8614238,22.08,1
83026,95284,15290003.0,2018-04-01,132082CP,8614238,20.44,1
83027,95284,15290003.0,2018-04-01,132082CP,8614238,25.26,1
83028,95284,15290003.0,2018-04-01,132082CP,8614238,24.01,1
83029,95284,15290003.0,2018-04-01,132082CP,8614238,24.71,1
83030,95284,15290003.0,2018-04-01,132082CP,8614238,19.46,1
83031,95284,15290003.0,2018-04-01,132082CP,8614238,26.00,1
83032,95284,15290003.0,2018-04-01,1702S,1369166,22.14,1
83033,95284,15290003.0,2018-04-01,1702S,1369166,23.13,1
83034,95284,15290003.0,2018-04-01,1702S,1369166,26.22,1
83035,95284,15290003.0,2018-04-01,1702S,1369166,26.56,1
83036,95284,15290003.0,2018-04-01,1702S,1369166,27.08,1
83037,95284,15290003.0,2018-04-01,1702S,1369166,27.24,1
83038,95284,15290003.0,2018-04-01,1702S,1369166,27.36,1
83039,95284,15290003.0,2018-04-01,1702S,1369166,28.17,1
83040,95284,15290003.0,2018-04-01,1702S,1369166,21.25,1
83041,95284,15290003.0,2018-04-01,1702S,1369166,26.87,1
83042,95284,15290003.0,2018-04-01,1702S,1369166,27.12,1
83043,95284,15290003.0,2018-04-01,1702S,1369166,27.22,1
83064,95284,15290003.0,2018-04-01,1702S,1369166,27.86,1
83065,95284,15290003.0,2018-04-01,1702S,1369166,22.38,1
83066,95284,15290003.0,2018-04-01,1702S,1369166,16.82,1
83067,95284,15290003.0,2018-04-01,1702S,1369166,26.76,1
83068,95284,15290003.0,2018-04-01,1702S,1369166,27.21,1
83069,95284,15290003.0,2018-04-01,1702S,1369166,28.26,1
83070,95284,15290003.0,2018-04-01,1702S,1369166,21.76,1
83071,95284,15290003.0,2018-04-01,1702S,1369166,26.75,1
83072,95285,15239018.0,2018-04-01,1702S,1369166,19.36,1
83073,95285,15239018.0,2018-04-01,1702S,1369166,25.04,1
83074,95285,15239018.0,2018-04-01,1702S,1369166,18.89,1
83075,95285,15239018.0,2018-04-01,1702S,1369166,21.87,1
83076,95285,15239018.0,2018-04-01,1702S,1369166,26.37,1
83077,95285,15239018.0,2018-04-01,9028,6220981,27.20,2
83078,95285,15239018.0,2018-04-01,132082CP,8614238,23.41,1
83079,95285,15239018.0,2018-04-01,132082CP,8614238,23.29,1
83080,95285,15239018.0,2018-04-01,132082CP,8614238,24.76,1
83081,95285,15239018.0,2018-04-01,132082CP,8614238,24.03,1
83082,95286,15239004.0,2018-04-01,37170,1369494,42.00,2
83083,95286,15239004.0,2018-04-01,331m,3796069,24.00,2
83084,95286,15239004.0,2018-04-01,9028,6220981,40.80,3
83085,95286,15239004.0,2018-04-01,8047,6220554,20.00,2
83086,95287,151305.0,2018-04-01,11451CG36,8469432,1139.26,45
83087,95287,151305.0,2018-04-01,11451CG36,8469432,1131.32,45
83088,95287,151305.0,2018-04-01,11451SG36,8469524,1005.75,40
83089,95287,151305.0,2018-04-01,11451SG36,8469524,1132.88,45
83090,95288,151305.0,2018-04-01,9014,6220158,13.60,1
83091,95288,151305.0,2018-04-01,9014,6220158,13.20,1
83092,95288,151305.0,2018-04-01,12451CZ,8469449,25.15,1
83093,95288,151305.0,2018-04-01,16451S,8469579,25.47,1
83094,95288,151305.0,2018-04-01,16451S,8469579,26.56,1
83095,95288,151305.0,2018-04-01,16451S,8469579,25.17,1
83096,95288,151305.0,2018-04-01,18451C,8469500,26.42,1
83097,95288,151305.0,2018-04-01,18451C,8469500,27.22,1
83098,95288,151305.0,2018-04-01,18451C,8469500,31.05,1
83099,95288,151305.0,2018-04-01,15451C,8469470,26.26,1
83100,95288,151305.0,2018-04-01,15451C,8469470,25.51,1
83101,95288,151305.0,2018-04-01,15451C,8469470,24.67,1
83102,95288,151305.0,2018-04-01,15451C,8469470,27.00,1
83103,95288,151305.0,2018-04-01,15451C,8469470,25.62,1
83104,95288,151305.0,2018-04-01,15451C,8469470,25.76,1
83105,95288,151305.0,2018-04-01,64162,3796861,17.00,1
83106,95288,151305.0,2018-04-01,64162,3796861,18.10,1
83127,95288,151305.0,2018-04-01,67451,3796793,10.86,1
83128,95288,151305.0,2018-04-01,67451,3796793,10.32,1
83129,95288,151305.0,2018-04-01,67451,3796793,10.12,1
83130,95288,151305.0,2018-04-01,67451,3796793,10.13,1
83131,95288,151305.0,2018-04-01,67451,3796793,14.05,1
83132,95289,15290017.0,2018-04-01,15451C,8469470,26.28,1
83133,95289,15290017.0,2018-04-01,15451C,8469470,26.04,1
83134,95289,15290017.0,2018-04-01,15451C,8469470,24.57,1
83135,95289,15290017.0,2018-04-01,15451C,8469470,24.92,1
83136,95289,15290017.0,2018-04-01,15451C,8469470,27.00,1
83137,95289,15290017.0,2018-04-01,15451C,8469470,25.90,1
83138,95289,15290017.0,2018-04-01,15451C,8469470,26.95,1
83139,95290,158410.0,2018-04-01,19451C,8614429,25.75,1
83140,95290,158410.0,2018-04-01,19451C,8614429,25.95,1
83141,95290,158410.0,2018-04-01,19451C,8614429,24.61,1
83142,95290,158410.0,2018-04-01,19451C,8614429,24.77,1
83143,95290,158410.0,2018-04-01,19451C,8614429,24.35,1
83144,95290,158410.0,2018-04-01,8051,1369913,100.00,10
83145,95290,158410.0,2018-04-01,18451C,8469500,28.75,1
83146,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,15.62,1
83147,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,16.26,1
83148,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,22.94,1
83149,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,13.18,1
83150,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,13.50,1
83151,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,15.80,1
83152,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,21.72,1
83153,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,22.54,1
83154,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,22.98,1
83155,95290,158410.0,2018-04-01,1162CGVPPS-3,8614214,21.38,1
83156,95290,158410.0,2018-04-01,12162CB,8614221,26.10,1
83157,95291,152337.0,2018-04-01,4005-7,8469975,40.00,4
83158,95291,152337.0,2018-04-01,18451C,8469500,27.89,1
83159,95291,152337.0,2018-04-01,18451C,8469500,25.80,1
83160,95291,152337.0,2018-04-01,50400,612560,16.31,1
83161,95291,152337.0,2018-04-01,50400,612560,14.99,1
83162,95291,152337.0,2018-04-01,12162CB,8614221,22.50,1
83163,95291,152337.0,2018-04-01,12162CB,8614221,24.70,1
83164,95291,152337.0,2018-04-01,132082CP,8614238,18.64,1
83165,95291,152337.0,2018-04-01,132082CP,8614238,27.41,1
83166,95292,150906.0,2018-04-01,10451C,8469517,1154.16,45
83167,95292,150906.0,2018-04-01,10451C,8469517,1123.15,44
83168,95292,150906.0,2018-04-01,10451C,8469517,1147.66,45
83190,95292,150906.0,2018-04-01,10451C,8469517,1122.74,45
83191,95292,150906.0,2018-04-01,10451C,8469517,1137.57,45
83192,95293,15239079.0,2018-04-01,132082C,8614238,23.98,1
83193,95293,15239079.0,2018-04-01,64162C,NaN,16.45,1
83194,95293,15239079.0,2018-04-01,64162C,NaN,16.50,1
83195,95293,15239079.0,2018-04-01,132082CP,8614238,23.19,1
83196,95293,15239079.0,2018-04-01,132082CP,8614238,21.56,1
83197,95294,15239063.0,2018-04-01,8044,6220547,150.00,15
83198,95294,15239063.0,2018-04-01,37170,1369494,147.00,7
83199,95294,15239063.0,2018-04-01,132082CP,8614238,24.74,1
83200,95294,15239063.0,2018-04-01,132082CP,8614238,26.88,1
83201,95294,15239063.0,2018-04-01,132082CP,8614238,23.54,1
83202,95294,15239063.0,2018-04-01,132082CP,8614238,27.40,1
83203,95294,15239063.0,2018-04-01,132082CP,8614238,24.62,1
83204,95294,15239063.0,2018-04-01,132082CP,8614238,22.90,1
83205,95294,15239063.0,2018-04-01,132082CP,8614238,25.10,1
83206,95294,15239063.0,2018-04-01,132082CP,8614238,23.68,1
83207,95294,15239063.0,2018-04-01,132082CP,8614238,22.24,1
83208,95294,15239063.0,2018-04-01,132082CP,8614238,25.18,1
83209,95294,15239063.0,2018-04-01,132082CP,8614238,23.50,1
83210,95294,15239063.0,2018-04-01,132082CP,8614238,30.42,1
83211,95294,15239063.0,2018-04-01,132082CP,8614238,30.02,1
83234,95294,15239063.0,2018-04-01,132082CP,8614238,22.22,1
83235,95294,15239063.0,2018-04-01,132082CP,8614238,28.38,1
83236,95294,15239063.0,2018-04-01,132082CP,8614238,26.00,1
83237,95294,15239063.0,2018-04-01,17162CHL,8614276,15.78,1
83238,95294,15239063.0,2018-04-01,17162CHL,8614276,21.90,1
83239,95294,15239063.0,2018-04-01,17162CHL,8614276,24.66,1
83240,95294,15239063.0,2018-04-01,17162CHL,8614276,25.58,1
83241,95294,15239063.0,2018-04-01,17162CHL,8614276,22.48,1
83242,95294,15239063.0,2018-04-01,17162CHL,8614276,22.96,1
83243,95294,15239063.0,2018-04-01,17162CHL,8614276,23.12,1
83244,95294,15239063.0,2018-04-01,17162CHL,8614276,25.36,1
83245,95294,15239063.0,2018-04-01,17162CHL,8614276,25.64,1
83246,95294,15239063.0,2018-04-01,17162CHL,8614276,23.12,1
83247,95294,15239063.0,2018-04-01,17162CHL,8614276,24.38,1
83248,95294,15239063.0,2018-04-01,17162CHL,8614276,24.90,1
83249,95294,15239063.0,2018-04-01,17162CHL,8614276,26.68,1
83250,95295,157009.0,2018-04-01,132082CP,8614238,21.55,1
83251,95295,157009.0,2018-04-01,132082CP,8614238,25.24,1
83252,95295,157009.0,2018-04-01,132082CP,8614238,21.13,1
83253,95295,157009.0,2018-04-01,132082CP,8614238,26.28,1
83254,95295,157009.0,2018-04-01,132082CP,8614238,19.49,1
83255,95295,157009.0,2018-04-01,9045,6220073,21.80,1
83256,95295,157009.0,2018-04-01,9045,6220073,20.60,1
83257,95295,157009.0,2018-04-01,9045,6220073,22.30,1
83258,95295,157009.0,2018-04-01,9045,6220073,22.70,1
83259,95295,157009.0,2018-04-01,9045,6220073,22.20,1
83260,95295,157009.0,2018-04-01,9045,6220073,22.00,1
83261,95295,157009.0,2018-04-01,9045,6220073,22.50,1
83262,95295,157009.0,2018-04-01,9045,6220073,23.00,1
83263,95295,157009.0,2018-04-01,9045,6220073,21.20,1
83264,95295,157009.0,2018-04-01,9045,6220073,22.20,1
83265,95295,157009.0,2018-04-01,9081,8614207,83.80,4
83266,95295,157009.0,2018-04-01,12162CB,8614221,26.94,1
83267,95295,157009.0,2018-04-01,12162CB,8614221,20.68,1
83268,95295,157009.0,2018-04-01,12162CB,8614221,20.98,1
83269,95295,157009.0,2018-04-01,12162CB,8614221,21.24,1
83270,95295,157009.0,2018-04-01,12162CB,8614221,25.46,1
83271,95295,157009.0,2018-04-01,18162SB,1369876,26.00,1
83272,95295,157009.0,2018-04-01,97162CRP,8469807,25.08,1
83273,95295,157009.0,2018-04-01,97162CRP,8469807,17.86,1
83274,95295,157009.0,2018-04-01,97162CRP,8469807,18.42,1
83275,95295,157009.0,2018-04-01,97162CRP,8469807,23.96,1
83276,95295,157009.0,2018-04-01,97162CRP,8469807,19.34,1
83277,95295,157009.0,2018-04-01,97162CRP,8469807,23.74,1
83278,95296,157009.0,2018-04-01,10162,3796588,19.86,1
83301,95296,157009.0,2018-04-01,10162,3796588,20.58,1
83302,95296,157009.0,2018-04-01,10162,3796588,24.36,1
83303,95296,157009.0,2018-04-01,10162,3796588,20.88,1
83304,95297,152664.0,2018-04-01,13162CA,1369623,981.52,45
83305,95298,157995.0,2018-04-01,9024,1369227,320.00,10
83306,95298,157995.0,2018-04-01,9021,1369401,160.00,5
83307,95299,154897.0,2018-04-01,132082C,8614238,27.48,1
83308,95299,154897.0,2018-04-01,132082C,8614238,24.73,1
83309,95299,154897.0,2018-04-01,132082C,8614238,27.78,1
83310,95299,154897.0,2018-04-01,37120,1369579,21.00,1
83311,95299,154897.0,2018-04-01,8008,3780531,20.00,2
83312,95299,154897.0,2018-04-01,8044,6220547,20.00,2
83313,95299,154897.0,2018-04-01,9031,1369067,12.43,1
83314,95299,154897.0,2018-04-01,9081,8614207,43.80,2
83315,95300,15239043.0,2018-04-01,132082C,8614238,25.13,1
83316,95300,15239043.0,2018-04-01,132082C,8614238,22.66,1
83317,95300,15239043.0,2018-04-01,1702S,1369166,18.85,1
83318,95300,15239043.0,2018-04-01,331m,3796069,36.00,3
83319,95300,15239043.0,2018-04-01,9028,6220981,13.60,1
83320,95300,15239043.0,2018-04-01,37170,1369494,21.00,1
83321,95300,15239043.0,2018-04-01,9086,0,14.00,1
83322,95300,15239043.0,2018-04-01,8051,1369913,120.00,12
83323,95301,15239006.0,2018-04-01,8051,1369913,170.00,17
83345,95303,15290015.0,2018-04-01,4005-7,8469975,100.00,10
83346,95304,15290011.0,2018-04-01,4005-7,8469975,100.00,10
83347,95304,15290011.0,2018-04-01,37170,1369494,105.00,5
83348,95304,15290011.0,2018-04-01,15451C,8469470,24.77,1
83349,95304,15290011.0,2018-04-01,15451C,8469470,25.93,1
83350,95304,15290011.0,2018-04-01,14162S,3796984,23.98,1
83351,95304,15290011.0,2018-04-01,14162S,3796984,23.14,1
83352,95305,156036.0,2018-04-01,16451S,8469579,23.89,1
83353,95305,156036.0,2018-04-01,16451S,8469579,24.27,1
