"",order,costum,collect,prod,barcode,weight,pacs
1991,25427,152742.0,2018-07-01,9018,NaN,14.10,1
1992,25427,152742.0,2018-07-01,9018,NaN,13.60,1
1993,25427,152742.0,2018-07-01,4005-7,8469975,30.00,3
1994,25427,152742.0,2018-07-01,12162CB,8614221,22.50,1
1995,25427,152742.0,2018-07-01,12162CB,8614221,24.36,1
1996,25427,152742.0,2018-07-01,12162CB,8614221,28.08,1
1997,25427,152742.0,2018-07-01,12162CB,8614221,19.74,1
1998,25427,152742.0,2018-07-01,12162CB,8614221,23.46,1
1999,25427,152742.0,2018-07-01,12162CB,8614221,25.82,1
2000,25427,152742.0,2018-07-01,12162CB,8614221,26.12,1
2001,25427,152742.0,2018-07-01,12162CB,8614221,21.78,1
2002,25427,152742.0,2018-07-01,12162CB,8614221,21.50,1
2003,25427,152742.0,2018-07-01,12162CB,8614221,22.98,1
2004,25427,152742.0,2018-07-01,12162CB,8614221,23.80,1
2005,25427,152742.0,2018-07-01,12162CB,8614221,23.92,1
2060,25431,157749.0,2018-07-01,14162S,3796984,1012.34,45
2061,25431,157749.0,2018-07-01,14162S,3796984,1028.66,45
2062,25431,157749.0,2018-07-01,14162SP,3796984,1071.52,45
2063,25431,157749.0,2018-07-01,14162SP,3796984,1039.98,45
2064,25432,157098.0,2018-07-01,18451SB,1369876,28.62,1
2065,25432,157098.0,2018-07-01,10451C,8469517,23.62,1
2066,25432,157098.0,2018-07-01,10451C,8469517,25.31,1
2067,25432,157098.0,2018-07-01,10451C,8469517,25.08,1
2068,25432,157098.0,2018-07-01,10451C,8469517,26.80,1
2069,25433,152079.0,2018-07-01,19451S,8469685,25.41,1
2070,25433,152079.0,2018-07-01,19451S,8469685,25.41,1
2071,25433,152079.0,2018-07-01,4005-7,8469975,30.00,3
2072,25433,152079.0,2018-07-01,1162CGVMPS3UP,8614214,25.80,1
2073,25433,152079.0,2018-07-01,1162CGVMPS3UP,8614214,21.18,1
2074,25433,152079.0,2018-07-01,1162CGVMPS3UP,8614214,21.92,1
2075,25435,157098.0,2018-07-01,9046,NaN,7.20,1
2138,25437,153096.0,2018-07-01,6001,3020541/2695387,9.83,1
2139,25437,153096.0,2018-07-01,6001,3020541/2695387,10.42,1
2160,25437,153096.0,2018-07-01,6001,3020541/2695387,11.62,1
2161,25437,153096.0,2018-07-01,6001,3020541/2695387,10.61,1
2162,25438,153012.0,2018-07-01,8001,NaN,7.50,1
2163,25438,153012.0,2018-07-01,8001,NaN,10.00,1
2164,25438,153012.0,2018-07-01,8002,1369456,30.00,3
2165,25438,153012.0,2018-07-01,8035,NaN,20.00,2
2166,25438,153012.0,2018-07-01,8035,NaN,20.00,2
2167,25438,153012.0,2018-07-01,8041,1369852,24.00,2
2168,25438,153012.0,2018-07-01,9022,1369418,64.00,2
2169,25438,153012.0,2018-07-01,9048,1369234,64.00,2
2170,25438,153012.0,2018-07-01,9156,1369258,32.90,1
2171,25438,153012.0,2018-07-01,9156,1369258,32.80,1
2172,25438,153012.0,2018-07-01,9156,1369258,33.30,1
2173,25438,153012.0,2018-07-01,9156,1369258,32.60,1
2174,25438,153012.0,2018-07-01,9156,1369258,32.90,1
2175,25439,152197.0,2018-07-01,331l,3796076,216.00,18
2176,25439,152197.0,2018-07-01,16162S,3796946,21.94,1
2177,25439,152197.0,2018-07-01,16162S,3796946,22.84,1
2178,25439,152197.0,2018-07-01,16162S,3796946,22.86,1
2179,25439,152197.0,2018-07-01,16162S,3796946,24.58,1
2180,25439,152197.0,2018-07-01,16162S,3796946,24.62,1
2181,25439,152197.0,2018-07-01,16162S,3796946,26.58,1
2182,25439,152197.0,2018-07-01,16162S,3796946,21.20,1
2183,25439,152197.0,2018-07-01,16162S,3796946,22.28,1
2205,25439,152197.0,2018-07-01,16162S,3796946,22.96,1
2206,25439,152197.0,2018-07-01,16162S,3796946,25.40,1
2207,25439,152197.0,2018-07-01,16162S,3796946,22.20,1
2208,25439,152197.0,2018-07-01,16162S,3796946,23.18,1
2209,25439,152197.0,2018-07-01,16162S,3796946,23.34,1
2210,25439,152197.0,2018-07-01,16162S,3796946,23.84,1
2211,25439,152197.0,2018-07-01,16162S,3796946,23.92,1
2212,25439,152197.0,2018-07-01,16162S,3796946,27.88,1
2213,25439,152197.0,2018-07-01,16162S,3796946,28.06,1
2214,25439,152197.0,2018-07-01,16162S,3796946,20.58,1
2215,25439,152197.0,2018-07-01,16162S,3796946,22.28,1
2216,25439,152197.0,2018-07-01,16162S,3796946,22.60,1
2217,25439,152197.0,2018-07-01,16162S,3796946,26.78,1
2218,25440,152783.0,2018-07-01,652082C,NaN,17.27,1
2219,25440,152783.0,2018-07-01,652082C,NaN,20.68,1
2220,25440,152783.0,2018-07-01,8042,6220387,10.00,1
2221,25440,152783.0,2018-07-01,4005-7,8469975,10.00,1
2222,25440,152783.0,2018-07-01,64162C,NaN,16.15,1
2223,25440,152783.0,2018-07-01,64162C,NaN,16.35,1
2224,25440,152783.0,2018-07-01,64162C,NaN,15.95,1
2234,25442,152830.0,2018-07-01,19451C,8614429,24.96,1
2235,25442,152830.0,2018-07-01,9046,NaN,28.80,4
2236,25442,152830.0,2018-07-01,93451CV4.2,622071,13.95,1
2237,25442,152830.0,2018-07-01,93451CV4.2,622071,13.51,1
2238,25442,152830.0,2018-07-01,93451CV4.2,622071,15.53,1
2239,25442,152830.0,2018-07-01,10162SP,3796960,23.70,1
2240,25444,157076.0,2018-07-01,132082C,8614238,24.87,1
2241,25444,157076.0,2018-07-01,132082C,8614238,21.40,1
2242,25444,157076.0,2018-07-01,132082C,8614238,27.77,1
2243,25444,157076.0,2018-07-01,220227,NaN,14.86,1
2244,25444,157076.0,2018-07-01,18162CB,1369869,21.06,1
2245,25444,157076.0,2018-07-01,18162CB,1369869,23.12,1
2246,25444,157076.0,2018-07-01,18162CB,1369869,10.84,1
2247,25444,157076.0,2018-07-01,15162C,8614252,25.28,1
2269,25444,157076.0,2018-07-01,15162C,8614252,23.82,1
2270,25444,157076.0,2018-07-01,15162C,8614252,20.30,1
2271,25444,157076.0,2018-07-01,12162CB,8614221,23.54,1
2272,25444,157076.0,2018-07-01,12162CB,8614221,24.84,1
2273,25444,157076.0,2018-07-01,25162AC,8614146,19.74,1
2274,25446,157166.0,2018-07-01,19451C,8614429,24.85,1
2275,25446,157166.0,2018-07-01,18162CB,1369869,23.94,1
2276,25446,157166.0,2018-07-01,16162S,3796946,25.24,1
2277,25446,157166.0,2018-07-01,15162C,8614252,24.84,1
2278,25446,157166.0,2018-07-01,12162CB,8614221,23.74,1
2279,25446,157166.0,2018-07-01,12162CB,8614221,23.72,1
2280,25446,157166.0,2018-07-01,12162CB,8614221,26.80,1
2281,25447,15200005.0,2018-07-01,8024,9820057,120.00,10
2282,25447,15200005.0,2018-07-01,10451C,8469517,25.49,1
2283,25447,15200005.0,2018-07-01,10451C,8469517,25.21,1
2284,25449,152815.0,2018-07-01,12162CB,8614221,21.02,1
2285,25449,152815.0,2018-07-01,12162CB,8614221,23.48,1
2286,25449,152815.0,2018-07-01,12162CB,8614221,27.14,1
2287,25449,152815.0,2018-07-01,12162CB,8614221,24.46,1
2288,25449,152815.0,2018-07-01,12162CB,8614221,22.26,1
2289,25449,152815.0,2018-07-01,12162CB,8614221,23.16,1
2290,25449,152815.0,2018-07-01,12162CB,8614221,23.84,1
2291,25449,152815.0,2018-07-01,12162CB,8614221,24.32,1
2313,25450,153096.0,2018-07-01,92451C-1.3,8614627,9.19,1
2314,25450,153096.0,2018-07-01,92451C-1.3,8614627,15.25,1
2315,25450,153096.0,2018-07-01,92451C-1.3,8614627,14.61,1
2316,25450,153096.0,2018-07-01,92451C-1.3,8614627,15.09,1
83468,95313,158410.0,2018-07-01,18451C,8469500,25.08,1
83469,95313,158410.0,2018-07-01,18451C,8469500,27.66,1
83470,95314,15239063.0,2018-07-01,132082C,8614238,20.58,1
83471,95314,15239063.0,2018-07-01,132082C,8614238,22.38,1
83472,95314,15239063.0,2018-07-01,132082C,8614238,22.53,1
83473,95314,15239063.0,2018-07-01,132082C,8614238,22.83,1
83474,95314,15239063.0,2018-07-01,132082C,8614238,24.95,1
83475,95314,15239063.0,2018-07-01,132082C,8614238,26.15,1
83476,95314,15239063.0,2018-07-01,132082C,8614238,22.09,1
83477,95314,15239063.0,2018-07-01,132082C,8614238,21.28,1
83478,95314,15239063.0,2018-07-01,132082C,8614238,26.63,1
83479,95314,15239063.0,2018-07-01,132082C,8614238,23.36,1
83480,95314,15239063.0,2018-07-01,132082C,8614238,25.58,1
83481,95314,15239063.0,2018-07-01,132082C,8614238,23.77,1
83482,95314,15239063.0,2018-07-01,132082C,8614238,26.18,1
83483,95314,15239063.0,2018-07-01,132082C,8614238,22.07,1
83484,95314,15239063.0,2018-07-01,132082C,8614238,25.69,1
83485,95314,15239063.0,2018-07-01,132082C,8614238,21.13,1
83486,95314,15239063.0,2018-07-01,132082C,8614238,22.33,1
83487,95314,15239063.0,2018-07-01,132082C,8614238,23.53,1
83488,95314,15239063.0,2018-07-01,132082C,8614238,25.23,1
83489,95314,15239063.0,2018-07-01,132082C,8614238,25.93,1
83490,95314,15239063.0,2018-07-01,132082C,8614238,27.15,1
83491,95314,15239063.0,2018-07-01,132082C,8614238,25.49,1
83492,95314,15239063.0,2018-07-01,9029,6220998,204.00,15
83493,95315,152777.0,2018-07-01,15162C,8614252,24.16,1
83494,95316,15239039.0,2018-07-01,64162C,NaN,16.85,1
83495,95316,15239039.0,2018-07-01,64162C,NaN,17.50,1
83496,95316,15239039.0,2018-07-01,1702S,1369166,27.18,1
83497,95316,15239039.0,2018-07-01,1702S,1369166,18.34,1
83498,95316,15239039.0,2018-07-01,331l,3796076,48.00,4
83499,95316,15239039.0,2018-07-01,25162CA,1369739,19.22,1
83500,95316,15239039.0,2018-07-01,67451,3796793,10.02,1
83501,95316,15239039.0,2018-07-01,67451,3796793,14.11,1
83502,95316,15239039.0,2018-07-01,67451,3796793,10.44,1
83503,95317,152195.0,2018-07-01,50105,NaN,7.15,1
83504,95317,152195.0,2018-07-01,50105,NaN,7.65,1
83505,95317,152195.0,2018-07-01,50105,NaN,7.90,1
83506,95317,152195.0,2018-07-01,50105,NaN,7.35,1
83507,95317,152195.0,2018-07-01,50105,NaN,7.30,1
83508,95317,152195.0,2018-07-01,50105,NaN,7.45,1
83509,95317,152195.0,2018-07-01,50105,NaN,7.55,1
83510,95317,152195.0,2018-07-01,50105,NaN,7.75,1
83511,95317,152195.0,2018-07-01,50105,NaN,7.50,1
83512,95317,152195.0,2018-07-01,50105,NaN,8.10,1
83513,95317,152195.0,2018-07-01,50105,NaN,7.50,1
83514,95317,152195.0,2018-07-01,50105,NaN,7.35,1
83515,95317,152195.0,2018-07-01,11162GVCA-3,1369609,15.46,1
83516,95317,152195.0,2018-07-01,11162GVCA-3,1369609,20.92,1
83581,95318,152305.0,2018-07-01,132082C,8614238,22.79,1
83582,95318,152305.0,2018-07-01,132082C,8614238,21.23,1
83583,95318,152305.0,2018-07-01,132082C,8614238,24.35,1
83584,95318,152305.0,2018-07-01,132082C,8614238,23.99,1
83585,95318,152305.0,2018-07-01,132082C,8614238,25.20,1
83586,95318,152305.0,2018-07-01,132082C,8614238,24.35,1
83587,95318,152305.0,2018-07-01,132082C,8614238,22.05,1
83588,95318,152305.0,2018-07-01,132082C,8614238,22.75,1
83589,95318,152305.0,2018-07-01,132082C,8614238,22.05,1
83590,95318,152305.0,2018-07-01,132082C,8614238,23.94,1
83591,95318,152305.0,2018-07-01,132082C,8614238,23.56,1
83592,95318,152305.0,2018-07-01,132082C,8614238,16.95,1
83593,95318,152305.0,2018-07-01,9014,6220158,13.90,1
83594,95318,152305.0,2018-07-01,9014,6220158,13.90,1
83595,95318,152305.0,2018-07-01,9014,6220158,17.90,1
83596,95318,152305.0,2018-07-01,9014,6220158,15.30,1
83597,95318,152305.0,2018-07-01,9014,6220158,11.90,1
83598,95318,152305.0,2018-07-01,9014,6220158,17.40,1
83599,95318,152305.0,2018-07-01,9014,6220158,14.20,1
83600,95318,152305.0,2018-07-01,9014,6220158,14.60,1
83601,95318,152305.0,2018-07-01,9014,6220158,13.50,1
83602,95318,152305.0,2018-07-01,9014,6220158,13.10,1
83603,95318,152305.0,2018-07-01,9014,6220158,13.90,1
83604,95318,152305.0,2018-07-01,9014,6220158,14.40,1
83605,95318,152305.0,2018-07-01,9014,6220158,12.10,1
83606,95318,152305.0,2018-07-01,9014,6220158,14.70,1
83607,95318,152305.0,2018-07-01,9014,6220158,13.90,1
83608,95318,152305.0,2018-07-01,9014,6220158,12.20,1
83609,95318,152305.0,2018-07-01,9014,6220158,12.50,1
83610,95318,152305.0,2018-07-01,9014,6220158,14.20,1
83611,95318,152305.0,2018-07-01,9014,6220158,14.00,1
83612,95318,152305.0,2018-07-01,9014,6220158,15.00,1
83613,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.02,1
83614,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.74,1
83615,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,22.52,1
83616,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,19.92,1
83617,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.14,1
83618,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.72,1
83619,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,22.14,1
83620,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,22.28,1
83621,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,23.12,1
83622,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.38,1
83623,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,22.20,1
83624,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,18.80,1
83625,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.72,1
83626,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,21.90,1
83627,95318,152305.0,2018-07-01,1162CGVPPS-3,8614214,22.46,1
83628,95319,151586.0,2018-07-01,122082C,8614221,24.66,1
83629,95319,151586.0,2018-07-01,122082C,8614221,21.92,1
83630,95319,151586.0,2018-07-01,122082C,8614221,21.64,1
83631,95319,151586.0,2018-07-01,122082C,8614221,23.82,1
83632,95319,151586.0,2018-07-01,122082C,8614221,22.86,1
83633,95319,151586.0,2018-07-01,122082C,8614221,24.36,1
83634,95319,151586.0,2018-07-01,122082C,8614221,22.60,1
83635,95319,151586.0,2018-07-01,122082C,8614221,24.32,1
83636,95319,151586.0,2018-07-01,122082C,8614221,20.78,1
83637,95319,151586.0,2018-07-01,122082C,8614221,23.82,1
83638,95319,151586.0,2018-07-01,9018,NaN,15.20,1
83639,95319,151586.0,2018-07-01,9018,NaN,15.70,1
83640,95319,151586.0,2018-07-01,9018,NaN,13.90,1
83641,95319,151586.0,2018-07-01,9018,NaN,13.80,1
83642,95319,151586.0,2018-07-01,37120,1369579,42.00,2
83643,95319,151586.0,2018-07-01,1162CGVMPS3UP,8614214,20.18,1
83644,95319,151586.0,2018-07-01,1162CGVMPS3UP,8614214,23.78,1
83667,95320,157420.0,2018-07-01,18451SB,1369876,29.48,1
83668,95320,157420.0,2018-07-01,18451SB,1369876,30.00,1
83669,95320,157420.0,2018-07-01,18451SB,1369876,29.46,1
83670,95320,157420.0,2018-07-01,18451SB,1369876,29.35,1
83671,95320,157420.0,2018-07-01,18451SB,1369876,28.89,1
83672,95320,157420.0,2018-07-01,8052,1369951,40.00,4
83673,95320,157420.0,2018-07-01,8053,1369968,9.00,1
83674,95320,157420.0,2018-07-01,8053,1369968,30.00,3
83675,95320,157420.0,2018-07-01,16451C,8469487,13.72,1
83676,95320,157420.0,2018-07-01,16451C,8469487,23.59,1
83677,95320,157420.0,2018-07-01,16451C,8469487,24.11,1
83678,95320,157420.0,2018-07-01,16451C,8469487,24.90,1
83679,95320,157420.0,2018-07-01,16451C,8469487,24.46,1
83680,95321,157121.0,2018-07-01,3005-7,8469890,100.00,10
83681,95321,157121.0,2018-07-01,3007-9,8469876,50.00,5
83682,95321,157121.0,2018-07-01,8035,NaN,50.00,5
83683,95321,157121.0,2018-07-01,9018,NaN,13.50,1
83684,95321,157121.0,2018-07-01,9026,1369388,10.00,1
83685,95321,157121.0,2018-07-01,9046,NaN,7.20,1
83686,95321,157121.0,2018-07-01,8051,1369913,20.00,2
83687,95322,15239051.0,2018-07-01,8051,1369913,250.00,25
83709,95323,157187.0,2018-07-01,1120C4X4,3276127,112.00,8
83710,95323,157187.0,2018-07-01,132082C,8614238,25.25,1
83711,95323,157187.0,2018-07-01,132082C,8614238,24.35,1
83712,95323,157187.0,2018-07-01,3005-7,8469890,40.00,4
83713,95323,157187.0,2018-07-01,9014,6220158,15.20,1
83714,95323,157187.0,2018-07-01,9014,6220158,15.10,1
83715,95323,157187.0,2018-07-01,9026,1369388,10.00,1
83716,95323,157187.0,2018-07-01,18162CB,1369869,23.90,1
83717,95323,157187.0,2018-07-01,18162CB,1369869,26.04,1
83718,95323,157187.0,2018-07-01,15162C,8614252,26.42,1
83719,95323,157187.0,2018-07-01,15162C,8614252,26.34,1
83720,95323,157187.0,2018-07-01,15162C,8614252,22.60,1
83721,95323,157187.0,2018-07-01,67162C,8614801,22.60,1
83722,95324,151374.0,2018-07-01,16451C,8469487,1124.92,45
83723,95324,151374.0,2018-07-01,16451C,8469487,1122.09,44
83724,95324,151374.0,2018-07-01,16451C,8469487,747.27,30
83725,95324,151374.0,2018-07-01,16451C,8469487,1098.00,45
83726,95324,151374.0,2018-07-01,16451C,8469487,670.94,27
83727,95324,151374.0,2018-07-01,16451C,8469487,1039.80,42
83728,95324,151374.0,2018-07-01,16451C,8469487,1125.48,45
83729,95325,157068.0,2018-07-01,65451,3796779,12.36,1
83730,95325,157068.0,2018-07-01,65451,3796779,14.71,1
83731,95325,157068.0,2018-07-01,65451,3796779,13.84,1
83755,95325,157068.0,2018-07-01,65451,3796779,14.30,1
83756,95325,157068.0,2018-07-01,65451,3796779,14.59,1
83757,95326,157026.0,2018-07-01,10451C,8469517,26.62,1
83758,95326,157026.0,2018-07-01,10451C,8469517,27.29,1
83759,95326,157026.0,2018-07-01,10451C,8469517,27.00,1
83760,95326,157026.0,2018-07-01,10451C,8469517,23.20,1
83761,95326,157026.0,2018-07-01,15162C,8614252,28.16,1
83762,95326,157026.0,2018-07-01,18162CB,1369869,23.04,1
83763,95326,157026.0,2018-07-01,11162GVCA4,1369609,21.38,1
83764,95326,157026.0,2018-07-01,9021,1369401,32.00,1
83765,95326,157026.0,2018-07-01,3005-7,8469890,20.00,2
83766,95326,157026.0,2018-07-01,3007-9,8469876,10.00,1
83767,95326,157026.0,2018-07-01,12162CB,8614221,23.44,1
83768,95327,152046.0,2018-07-01,12162CA,1369616,23.50,1
83769,95327,152046.0,2018-07-01,12162CA,1369616,23.98,1
83770,95327,152046.0,2018-07-01,12162CA,1369616,19.28,1
83771,95327,152046.0,2018-07-01,12162CA,1369616,25.70,1
83772,95327,152046.0,2018-07-01,12162CA,1369616,27.82,1
83773,95327,152046.0,2018-07-01,12162CA,1369616,21.66,1
83774,95327,152046.0,2018-07-01,12162CA,1369616,22.96,1
83775,95327,152046.0,2018-07-01,13162CRP,8469715,21.42,1
